time_bucket,CO2,H,LUX,PIR,RAD,T,WIND,pmv,ppd,tr
2024-08-09 04:00:00+00:00,389.5,59.24333333333333,0.0,0.0,24.256666666666668,24.28,0.0,0.6627771787591463,14.228712237433365,24.24971334503869
2024-08-09 05:00:00+00:00,383.8333333333333,58.531666666666666,1.25,0.0,24.16,24.201666666666668,0.0,0.6379716292620625,13.546411241105975,24.14621703896795
2024-08-09 06:00:00+00:00,382.5,57.28,9.25,0.0,24.12,24.15,0.0,0.6199849229578226,13.064789793083253,24.110864518777706
2024-08-09 07:00:00+00:00,392.0833333333333,56.49166666666667,24.666666666666668,21.0,24.138333333333332,24.088333333333335,0.0,0.6116826879763695,12.850681954220223,24.156998604613932
2024-08-09 08:00:00+00:00,407.1666666666667,55.1675,373.75,10.0,24.031666666666666,23.893333333333334,0.004166666666666667,0.5728085742919449,11.936031302803636,24.10074464914328
2024-08-09 09:00:00+00:00,419.6666666666667,51.19833333333333,425.0,17.0,24.1075,23.9175,0.0016666666666666668,0.5612996562851204,11.602371725321062,24.20039109833171
2024-08-09 10:00:00+00:00,417.5833333333333,48.16833333333334,465.6666666666667,16.0,24.450833333333332,24.276666666666667,0.0008333333333333333,0.6204107893373174,13.128680927398614,24.532540626133525
2024-08-09 11:00:00+00:00,412.0833333333333,45.3375,494.8333333333333,17.0,25.291666666666668,25.175,0.0,0.7943508063455321,18.37307930556927,25.3422767384302
2024-08-09 12:00:00+00:00,412.8333333333333,42.964166666666664,505.3333333333333,16.0,26.32,26.25,0.0,1.0106345699517316,26.624532575542716,26.345729935822074
2024-08-09 13:00:00+00:00,444.3333333333333,41.1525,500.6666666666667,12.0,27.071666666666665,26.993333333333332,0.0,1.1640923380926198,33.53764277047403,27.10184176342523
2024-08-09 14:00:00+00:00,428.9166666666667,39.705,493.0833333333333,13.0,27.554166666666667,27.470833333333335,0.0,1.2597730795580089,38.22458364906083,27.58555268846395
2024-08-09 15:00:00+00:00,417.0,40.35166666666667,447.9166666666667,10.0,27.328333333333333,27.168333333333333,0.003333333333333333,1.210084341897026,35.75062219887434,27.403070266316377
2024-08-09 16:00:00+00:00,407.5,40.37083333333333,409.9166666666667,7.0,27.0825,26.9125,0.0016666666666666668,1.1546940289845946,33.074620759266836,27.159245438358138
2024-08-09 17:00:00+00:00,406.1666666666667,41.35166666666667,38.166666666666664,5.0,26.753333333333334,26.6425,0.004166666666666667,1.0938687227846524,30.275067292577507,26.812509846861868
2024-08-09 18:00:00+00:00,413.25,40.8625,9.833333333333334,0.0,26.97,26.974166666666665,0.0,1.145820470326448,32.65801364387106,26.967536135873804
2024-08-09 19:00:00+00:00,402.8333333333333,41.098333333333336,0.0,0.0,26.519166666666667,26.525833333333335,0.0,1.0479634852409363,28.193077481519737,26.517085925514746
2024-08-09 20:00:00+00:00,399.8333333333333,41.74583333333333,0.0,0.0,26.024166666666666,26.071666666666665,0.0,0.9461461115272766,23.928836332771755,26.007353647750993
2024-08-09 21:00:00+00:00,402.0,42.75,0.0,0.0,25.550833333333333,25.545,0.0,0.8434636764985414,20.025469339835446,25.552871187737157
2024-08-09 22:00:00+00:00,404.25,43.32083333333333,0.0,0.0,25.184166666666666,25.221666666666668,0.0,0.7695744791758004,17.486679754477027,25.17114425371848
2024-08-09 23:00:00+00:00,399.6666666666667,44.07333333333333,0.0,0.0,24.895833333333332,24.873333333333335,0.0,0.7050680249287298,15.4615560028998,24.902929830158772
2024-08-10 00:00:00+00:00,400.6666666666667,44.63,0.0,0.0,24.65,24.604166666666668,0.0,0.6518787407814951,13.929737343752057,24.66535374215915
2024-08-10 01:00:00+00:00,398.6666666666667,45.175,0.0,0.0,24.4375,24.371666666666666,0.0,0.6064042596133833,12.715507611805831,24.46169882385706
